Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID3912,3912,3,-1,442.207,243.310,0,101,101,5,1,-10921639,109.258,111,72,136,10598,16.552,8.884,0.167,1.893
ID3948,3948,3,-1,442.207,244.914,0,102,102,5,1,-10921639,107.144,111,66,136,10393,19.189,8.847,0.171,1.629
ID3984,3984,3,-1,439.533,244.914,0,103,103,5,1,-10921639,105.701,106,68,136,10253,19.559,8.863,0.175,1.612
ID4020,4020,3,-1,436.860,243.310,0,104,104,5,1,-10921639,109.340,110,72,141,10606,18.646,8.883,0.185,1.829
ID4056,4056,3,-1,433.652,245.448,0,105,105,5,1,-10921639,109.546,110,70,139,10626,18.002,8.870,0.168,1.750
ID4092,4092,3,-1,430.444,242.775,0,106,106,5,1,-10921639,110.753,111,76,138,10743,16.889,8.895,0.180,2.003
ID4128,4128,3,-1,427.771,242.775,0,107,107,5,1,-10921639,104.938,103,66,141,10179,20.361,8.884,0.176,1.546
ID4164,4164,3,-1,426.167,243.310,0,108,108,5,1,-10921639,104.072,104,66,142,10095,21.326,8.919,0.166,1.387
ID4204,4204,3,-1,422.959,239.567,0,109,109,5,1,-10921639,105.165,105,71,138,10201,18.989,8.860,0.182,1.705
ID4240,4240,3,-1,416.543,237.428,0,110,110,5,1,-10921639,105.866,105,70,142,10269,19.726,8.882,0.182,1.656
ID4276,4276,3,-1,414.939,235.824,0,111,111,5,1,-10921639,101.876,101,64,140,9882,22.638,8.866,0.173,1.324
ID4312,4312,3,-1,407.988,233.685,0,112,112,5,1,-10921639,104.588,106,65,139,10145,20.336,8.875,0.179,1.562
ID4348,4348,3,-1,402.641,228.873,0,113,113,5,1,-10921639,106.371,108,68,141,10318,20.153,8.869,0.180,1.610
ID4384,4384,3,-1,400.503,228.873,0,114,114,5,1,-10921639,100.392,99,63,141,9738,22.909,8.859,0.175,1.304
ID4420,4420,3,-1,394.621,224.061,0,115,115,5,1,-10921639,108.041,108,76,138,10480,17.817,8.888,0.192,1.955
ID4456,4456,3,-1,390.344,220.853,0,116,116,5,1,-10921639,105.773,107,69,141,10260,20.400,8.890,0.191,1.663
ID4492,4492,3,-1,386.601,217.645,0,117,117,5,1,-10921639,109.505,111,71,141,10622,18.407,8.895,0.198,1.962
ID4528,4528,3,-1,383.928,214.437,0,118,118,5,1,-10921639,105.598,107,66,140,10243,19.411,8.904,0.184,1.693
ID4564,4564,3,-1,379.650,211.764,0,119,119,5,1,-10921639,102.515,103,64,140,9944,21.766,8.888,0.180,1.440
ID261,261,4,-1,248.656,140.118,0,0,0,5,1,-10921639,120.072,124,65,167,11647,25.332,8.840,0.190,1.514
ID301,301,4,-1,248.122,140.118,0,1,1,5,1,-10921639,125.000,127,77,169,12125,23.714,8.753,0.132,1.229
ID337,337,4,-1,248.122,141.722,0,2,2,5,1,-10921639,126.402,127,84,169,12261,22.692,8.693,0.136,1.336
ID370,370,4,-1,248.656,147.069,0,3,3,5,1,-10921639,122.649,125,75,169,11897,23.865,8.851,0.193,1.661
ID406,406,4,-1,249.726,149.208,0,4,4,5,1,-10921639,122.351,122,80,168,11868,22.087,8.867,0.212,1.938
ID463,463,4,-1,249.726,150.812,0,5,5,5,1,-10921639,120.423,119,78,173,11681,21.973,8.837,0.210,1.901
ID499,499,4,-1,251.330,155.089,0,6,6,5,1,-10921639,122.072,120,79,161,11841,20.608,8.885,0.209,2.052
ID535,535,4,-1,250.795,155.624,0,7,7,5,1,-10921639,119.464,119,80,164,11588,20.313,8.894,0.195,1.921
ID571,571,4,-1,252.934,156.693,0,8,8,5,1,-10921639,122.670,123,70,164,11899,22.026,8.871,0.197,1.836
ID607,607,4,-1,254.538,159.366,0,9,9,5,1,-10921639,121.526,124,71,164,11788,23.904,8.854,0.211,1.774
ID643,643,4,-1,256.676,163.644,0,10,10,5,1,-10921639,122.433,124,79,173,11876,22.356,8.880,0.197,1.802
ID679,679,4,-1,257.746,165.248,0,11,11,5,1,-10921639,122.753,123,80,161,11907,21.406,8.862,0.220,2.066
ID715,715,4,-1,262.558,171.129,0,12,12,5,1,-10921639,121.918,125,74,163,11826,22.068,8.897,0.195,1.802
ID748,748,4,-1,264.696,172.733,0,13,13,5,1,-10921639,122.268,123,80,164,11860,20.782,8.879,0.208,2.024
ID784,784,4,-1,265.231,173.268,0,14,14,5,1,-10921639,115.691,117,71,159,11222,24.526,8.869,0.226,1.740
ID817,817,4,-1,270.578,178.080,0,15,15,5,1,-10921639,119.392,120,76,157,11581,20.777,8.883,0.198,1.900
ID853,853,4,-1,273.786,182.357,0,16,16,5,1,-10921639,117.629,118,75,156,11410,19.389,8.892,0.205,2.066
ID889,889,4,-1,275.390,182.892,0,17,17,5,1,-10921639,117.196,118,75,154,11368,19.687,8.872,0.209,2.056
ID925,925,4,-1,279.132,186.100,0,18,18,5,1,-10921639,116.979,117,80,156,11347,20.604,8.864,0.217,2.025
ID961,961,4,-1,282.875,190.377,0,19,19,5,1,-10921639,117.351,119,72,157,11383,22.990,8.889,0.204,1.728
ID997,997,4,-1,282.875,192.516,0,20,20,5,1,-10921639,119.309,121,76,158,11573,19.652,8.885,0.203,2.049
ID1033,1033,4,-1,284.479,196.259,0,21,21,5,1,-10921639,118.010,117,79,161,11447,21.858,8.877,0.223,1.966
ID1069,1069,4,-1,288.222,197.863,0,22,22,5,1,-10921639,117.216,116,79,158,11370,20.646,8.873,0.216,2.019
ID1105,1105,4,-1,289.826,200.536,0,23,23,5,1,-10921639,117.753,121,73,157,11422,21.962,8.899,0.190,1.715
ID1141,1141,4,-1,292.499,200.536,0,24,24,5,1,-10921639,118.464,119,79,159,11491,20.408,8.879,0.211,2.026
ID1177,1177,4,-1,293.569,200.536,0,25,25,5,1,-10921639,120.474,123,83,155,11686,19.627,8.878,0.212,2.144
ID1213,1213,4,-1,292.499,201.071,0,26,26,5,1,-10921639,115.010,115,73,154,11156,23.171,8.850,0.217,1.772
ID1249,1249,4,-1,295.707,201.605,0,27,27,5,1,-10921639,120.082,122,73,155,11648,19.981,8.884,0.205,2.042
ID1285,1285,4,-1,297.311,201.605,0,28,28,5,1,-10921639,116.567,120,70,155,11307,22.632,8.860,0.207,1.766
ID1321,1321,4,-1,298.381,203.209,0,29,29,5,1,-10921639,114.732,119,62,153,11129,25.798,8.882,0.189,1.412
ID1357,1357,4,-1,299.985,200.001,0,30,30,5,1,-10921639,115.454,117,67,156,11199,24.141,8.878,0.199,1.586
ID1393,1393,4,-1,302.658,202.675,0,31,31,5,1,-10921639,119.268,122,73,153,11569,21.152,8.888,0.194,1.832
ID1429,1429,4,-1,301.589,202.140,0,32,32,5,1,-10921639,119.608,121,82,152,11602,18.922,8.872,0.208,2.177
ID1465,1465,4,-1,301.589,202.140,0,33,33,5,1,-10921639,117.918,118,77,152,11438,19.370,8.865,0.212,2.127
ID1501,1501,4,-1,301.589,202.140,0,34,34,5,1,-10921639,117.536,116,73,154,11401,20.180,8.876,0.211,2.033
ID1537,1537,4,-1,301.589,203.209,0,35,35,5,1,-10921639,115.979,118,80,156,11250,20.554,8.860,0.213,1.980
ID1573,1573,4,-1,304.262,207.487,0,36,36,5,1,-10921639,114.237,119,67,157,11081,23.631,8.941,0.161,1.339
ID1609,1609,4,-1,306.401,204.813,0,37,37,5,1,-10921639,115.866,120,70,157,11239,22.278,8.911,0.174,1.542
ID1645,1645,4,-1,303.193,206.417,0,38,38,5,1,-10921639,116.495,117,72,155,11300,20.521,8.882,0.209,1.963
ID1690,1690,4,-1,304.262,206.417,0,39,39,5,1,-10921639,118.041,117,80,156,11450,18.654,8.900,0.213,2.227
ID1720,1720,4,-1,302.123,206.417,0,40,40,5,1,-10921639,112.351,115,65,156,10898,23.729,8.883,0.197,1.561
ID1756,1756,4,-1,303.727,206.952,0,41,41,5,1,-10921639,117.041,118,78,154,11353,18.013,8.889,0.194,2.115
ID1798,1798,4,-1,302.123,205.883,0,42,42,5,1,-10921639,115.392,115,74,155,11193,19.961,8.879,0.202,1.943
ID1828,1828,4,-1,304.262,205.348,0,43,43,5,1,-10921639,114.351,118,68,153,11092,21.308,8.894,0.198,1.775
ID1864,1864,4,-1,303.193,205.348,0,44,44,5,1,-10921639,116.557,116,81,153,11306,18.343,8.883,0.209,2.194
ID1900,1900,4,-1,303.193,205.348,0,45,45,5,1,-10921639,116.268,117,78,151,11278,18.064,8.881,0.208,2.217
ID1936,1936,4,-1,302.658,204.279,0,46,46,5,1,-10921639,113.546,114,77,156,11014,20.973,8.874,0.211,1.889
ID1972,1972,4,-1,303.193,204.279,0,47,47,5,1,-10921639,113.722,113,77,157,11031,20.837,8.871,0.214,1.922
ID2008,2008,4,-1,302.123,204.279,0,48,48,5,1,-10921639,110.062,111,66,157,10676,23.703,8.847,0.200,1.548
ID2044,2044,4,-1,303.727,205.883,0,49,49,5,1,-10921639,115.381,116,73,154,11192,19.141,8.891,0.201,2.021
ID2080,2080,4,-1,303.193,205.348,0,50,50,5,1,-10921639,111.216,112,72,149,10788,20.110,8.870,0.206,1.887
ID2116,2116,4,-1,303.193,206.417,0,51,51,5,1,-10921639,111.289,113,76,148,10795,19.599,8.860,0.201,1.902
ID2152,2152,4,-1,303.727,208.556,0,52,52,5,1,-10921639,114.680,117,73,152,11124,18.616,8.889,0.184,1.916
ID2188,2188,4,-1,303.727,209.625,0,53,53,5,1,-10921639,112.577,112,72,150,10920,19.421,8.868,0.206,1.983
ID2224,2224,4,-1,302.658,213.903,0,54,54,5,1,-10921639,113.763,114,76,147,11035,17.683,8.877,0.195,2.102
ID2260,2260,4,-1,303.727,214.972,0,55,55,5,1,-10921639,112.206,113,74,149,10884,17.582,8.883,0.192,2.059
ID2299,2299,4,-1,302.658,216.576,0,56,56,5,1,-10921639,112.505,113,77,144,10913,17.833,8.863,0.202,2.119
ID2332,2332,4,-1,301.589,217.645,0,57,57,5,1,-10921639,110.144,112,74,140,10684,18.088,8.863,0.203,2.056
ID2368,2368,4,-1,301.589,218.715,0,58,58,5,1,-10921639,110.216,112,75,139,10691,17.590,8.866,0.198,2.069
ID2404,2404,4,-1,301.589,220.319,0,59,59,5,1,-10921639,111.010,113,77,140,10768,17.222,8.870,0.197,2.123
ID2440,2440,4,-1,301.589,220.319,0,60,60,5,1,-10921639,109.443,112,77,140,10616,18.221,8.865,0.202,2.018
ID2476,2476,4,-1,301.054,220.319,0,61,61,5,1,-10921639,109.268,111,73,142,10599,19.171,8.868,0.203,1.925
ID2512,2512,4,-1,301.589,220.319,0,62,62,5,1,-10921639,109.010,110,75,140,10574,18.044,8.892,0.201,2.026
ID2551,2551,4,-1,301.054,219.784,0,63,63,5,1,-10921639,108.670,111,72,142,10541,18.556,8.885,0.200,1.950
ID2584,2584,4,-1,301.054,220.853,0,64,64,5,1,-10921639,109.907,110,75,141,10661,17.550,8.871,0.199,2.080
ID2620,2620,4,-1,301.054,221.923,0,65,65,5,1,-10921639,111.649,114,79,141,10830,16.686,8.878,0.196,2.194
ID2656,2656,4,-1,301.054,221.923,0,66,66,5,1,-10921639,110.320,111,80,144,10701,17.541,8.869,0.207,2.160
ID2692,2692,4,-1,299.985,222.457,0,67,67,5,1,-10921639,108.165,108,74,139,10492,17.303,8.869,0.200,2.080
ID2731,2731,4,-1,299.985,224.061,0,68,68,5,1,-10921639,105.804,108,67,136,10263,19.666,8.892,0.189,1.708
ID2764,2764,4,-1,298.915,224.061,0,69,69,5,1,-10921639,105.010,106,67,138,10186,18.620,8.863,0.188,1.788
ID2803,2803,4,-1,300.519,223.527,0,70,70,5,1,-10921639,97.732,97,56,140,9480,24.358,8.871,0.162,1.120
ID2836,2836,4,-1,298.381,224.061,0,71,71,5,1,-10921639,108.237,109,78,140,10499,15.936,8.877,0.193,2.199
ID2870,2870,4,-1,298.915,223.527,0,72,72,5,1,-10921639,106.928,108,72,140,10372,17.319,8.882,0.197,2.029
ID2912,2912,4,-1,299.450,223.527,0,73,73,5,1,-10921639,107.052,108,73,139,10384,17.547,8.875,0.196,2.001
ID2948,2948,4,-1,299.985,221.923,0,74,74,5,1,-10921639,100.526,100,64,137,9751,21.223,8.868,0.187,1.489
ID2984,2984,4,-1,298.915,222.992,0,75,75,5,1,-10921639,104.495,104,71,138,10136,18.524,8.857,0.194,1.832
ID3023,3023,4,-1,300.519,223.527,0,76,76,5,1,-10921639,95.608,93,56,139,9274,24.318,8.860,0.155,1.054
ID3056,3056,4,-1,297.311,222.457,0,77,77,5,1,-10921639,100.412,106,59,136,9740,22.959,8.899,0.164,1.230
ID3095,3095,4,-1,296.777,225.131,0,78,78,5,1,-10921639,105.619,109,68,137,10245,18.530,8.867,0.187,1.793
ID3128,3128,4,-1,296.777,225.131,0,79,79,5,1,-10921639,99.825,103,57,134,9683,22.034,8.862,0.175,1.347
ID3167,3167,4,-1,294.638,225.131,0,80,80,5,1,-10921639,103.649,102,66,140,10054,20.607,8.859,0.190,1.608
ID3203,3203,4,-1,294.103,224.061,0,81,81,5,1,-10921639,102.897,103,65,136,9981,20.710,8.841,0.189,1.581
ID3242,3242,4,-1,290.895,225.665,0,82,82,5,1,-10921639,108.052,111,67,136,10481,18.241,8.870,0.192,1.911
ID3278,3278,4,-1,289.826,224.596,0,83,83,5,1,-10921639,104.784,104,66,143,10164,20.039,8.862,0.195,1.704
ID3317,3317,4,-1,289.826,227.804,0,84,84,5,1,-10921639,99.423,99,59,139,9644,23.170,8.875,0.165,1.213
ID3356,3356,4,-1,285.014,228.339,0,85,85,5,1,-10921639,106.113,109,76,135,10293,16.803,8.863,0.199,2.098
ID3392,3392,4,-1,281.806,227.804,0,86,86,5,1,-10921639,102.464,104,69,135,9939,19.439,8.845,0.197,1.732
ID3428,3428,4,-1,277.528,228.873,0,87,87,5,1,-10921639,106.412,108,67,137,10322,16.658,8.893,0.191,2.051
ID3464,3464,4,-1,276.459,228.873,0,88,88,5,1,-10921639,106.289,106,71,137,10310,16.967,8.876,0.197,2.066
ID3500,3500,4,-1,273.786,229.408,0,89,89,5,1,-10921639,104.629,105,70,139,10149,18.460,8.861,0.199,1.882
ID3536,3536,4,-1,272.182,230.477,0,90,90,5,1,-10921639,103.031,107,63,136,9994,20.265,8.874,0.190,1.627
ID3576,3576,4,-1,269.508,227.804,0,91,91,5,1,-10921639,104.608,107,63,140,10147,19.966,8.874,0.203,1.771
ID3612,3612,4,-1,267.370,229.943,0,92,92,5,1,-10921639,105.165,108,68,135,10201,19.233,8.895,0.191,1.753
ID3648,3648,4,-1,267.904,229.943,0,93,93,5,1,-10921639,99.309,102,59,135,9633,22.600,8.849,0.187,1.386
ID3684,3684,4,-1,267.370,227.804,0,94,94,5,1,-10921639,103.392,105,71,133,10029,17.291,8.862,0.200,1.990
ID3720,3720,4,-1,267.370,228.339,0,95,95,5,1,-10921639,102.680,104,68,134,9960,19.106,8.860,0.200,1.792
ID3756,3756,4,-1,265.766,226.735,0,96,96,5,1,-10921639,103.392,104,69,133,10029,17.315,8.870,0.199,1.981
ID3792,3792,4,-1,265.231,226.200,0,97,97,5,1,-10921639,103.402,105,64,136,10030,18.674,8.871,0.191,1.773
ID3828,3828,4,-1,263.627,227.804,0,98,98,5,1,-10921639,100.268,101,64,139,9726,21.502,8.876,0.192,1.505
ID3864,3864,4,-1,263.092,226.735,0,99,99,5,1,-10921639,103.227,105,67,140,10013,19.095,8.866,0.202,1.817
ID3900,3900,4,-1,262.558,226.200,0,100,100,5,1,-10921639,101.216,102,63,133,9818,19.812,8.851,0.193,1.654
ID3936,3936,4,-1,262.023,225.665,0,101,101,5,1,-10921639,98.577,100,61,132,9562,21.066,8.854,0.184,1.457
ID3972,3972,4,-1,262.558,225.665,0,102,102,5,1,-10921639,94.155,92,55,138,9133,24.414,8.856,0.164,1.087
ID4008,4008,4,-1,260.954,224.596,0,103,103,5,1,-10921639,99.691,102,60,140,9670,21.412,8.869,0.183,1.437
ID4044,4044,4,-1,260.954,224.596,0,104,104,5,1,-10921639,97.278,97,58,139,9436,22.849,8.889,0.176,1.272
ID4080,4080,4,-1,262.558,224.061,0,105,105,5,1,-10921639,94.423,93,55,141,9159,24.512,8.863,0.161,1.069
ID4116,4116,4,-1,261.488,222.992,0,106,106,5,1,-10921639,105.454,107,72,141,10229,17.375,8.883,0.203,2.046
ID4152,4152,4,-1,262.023,223.527,0,107,107,5,1,-10921639,101.041,105,65,142,9801,21.092,8.866,0.191,1.534
ID4192,4192,4,-1,260.954,222.457,0,108,108,5,1,-10921639,107.103,107,75,140,10389,15.951,8.894,0.200,2.235
ID4228,4228,4,-1,260.954,222.457,0,109,109,5,1,-10921639,107.289,108,75,141,10407,15.813,8.889,0.198,2.239
ID4264,4264,4,-1,261.488,223.527,0,110,110,5,1,-10921639,100.505,102,60,136,9749,21.627,8.890,0.182,1.432
ID4300,4300,4,-1,260.419,222.992,0,111,111,5,1,-10921639,104.742,107,64,138,10160,18.329,8.920,0.189,1.816
ID4336,4336,4,-1,260.419,222.457,0,112,112,5,1,-10921639,104.144,105,70,136,10102,18.330,8.885,0.202,1.910
ID4372,4372,4,-1,258.815,221.388,0,113,113,5,1,-10921639,101.918,104,68,134,9886,18.156,8.855,0.196,1.837
ID4402,4402,4,-1,258.280,221.388,0,114,114,5,1,-10921639,101.495,102,70,137,9845,18.133,8.838,0.194,1.822
ID4444,4444,4,-1,255.072,221.388,0,115,115,5,1,-10921639,101.392,102,63,135,9835,19.755,8.856,0.189,1.629
ID4480,4480,4,-1,249.191,218.180,0,116,116,5,1,-10921639,105.546,107,70,138,10238,16.981,8.895,0.174,1.844
ID4516,4516,4,-1,249.191,218.715,0,117,117,5,1,-10921639,104.031,105,68,136,10091,17.821,8.867,0.195,1.902
ID4552,4552,4,-1,245.983,217.111,0,118,118,5,1,-10921639,103.959,106,67,137,10084,18.847,8.859,0.198,1.825
ID4588,4588,4,-1,243.844,217.111,0,119,119,5,1,-10921639,101.773,104,61,135,9872,20.217,8.877,0.191,1.616
ID243,243,5,-1,535.239,147.604,0,0,0,5,1,-10921639,115.794,116,60,183,11232,34.762,8.778,0.259,1.371
ID279,279,5,-1,535.774,147.604,0,1,1,5,1,-10921639,117.691,116,60,186,11416,32.620,8.815,0.255,1.465
ID319,319,5,-1,534.705,147.604,0,2,2,5,1,-10921639,114.680,111,59,189,11124,34.432,8.789,0.254,1.348
ID355,355,5,-1,534.705,147.069,0,3,3,5,1,-10921639,116.433,118,65,185,11294,31.733,8.791,0.255,1.491
ID391,391,5,-1,535.774,147.604,0,4,4,5,1,-10921639,116.608,118,61,184,11311,32.775,8.824,0.242,1.387
ID448,448,5,-1,535.239,149.208,0,5,5,5,1,-10921639,108.928,108,51,185,10566,37.630,8.824,0.228,1.074
ID484,484,5,-1,535.239,147.604,0,6,6,5,1,-10921639,114.186,115,63,182,11076,32.323,8.780,0.248,1.404
ID520,520,5,-1,535.774,147.604,0,7,7,5,1,-10921639,116.505,116,63,186,11301,30.472,8.831,0.241,1.484
ID556,556,5,-1,535.774,148.138,0,8,8,5,1,-10921639,116.629,117,60,186,11313,30.325,8.808,0.241,1.493
ID592,592,5,-1,534.705,147.604,0,9,9,5,1,-10921639,114.495,113,63,182,11106,32.170,8.782,0.247,1.411
ID628,628,5,-1,535.774,148.138,0,10,10,5,1,-10921639,116.979,116,66,182,11347,29.797,8.806,0.243,1.536
ID664,664,5,-1,535.239,148.138,0,11,11,5,1,-10921639,113.577,112,61,181,11017,31.526,8.794,0.246,1.425
ID700,700,5,-1,536.309,148.673,0,12,12,5,1,-10921639,112.856,114,58,183,10947,33.890,8.802,0.233,1.260
ID736,736,5,-1,535.239,147.604,0,13,13,5,1,-10921639,114.619,114,62,179,11118,31.368,8.796,0.247,1.449
ID775,775,5,-1,534.705,148.138,0,14,14,5,1,-10921639,114.206,114,65,182,11078,31.396,8.772,0.246,1.438
ID808,808,5,-1,534.170,148.673,0,15,15,5,1,-10921639,107.237,103,52,185,10402,36.860,8.794,0.233,1.099
ID844,844,5,-1,534.705,148.138,0,16,16,5,1,-10921639,114.814,114,61,179,11137,31.739,8.792,0.249,1.443
ID880,880,5,-1,535.774,148.138,0,17,17,5,1,-10921639,116.845,118,70,180,11334,29.389,8.804,0.248,1.580
ID916,916,5,-1,535.774,148.673,0,18,18,5,1,-10921639,112.010,112,58,179,10865,32.557,8.790,0.242,1.340
ID952,952,5,-1,537.378,148.138,0,19,19,5,1,-10921639,116.557,118,66,177,11306,28.314,8.804,0.235,1.569
ID988,988,5,-1,535.774,148.673,0,20,20,5,1,-10921639,110.897,111,58,176,10757,32.623,8.776,0.237,1.304
ID1024,1024,5,-1,536.843,148.138,0,21,21,5,1,-10921639,116.113,118,68,175,11263,28.084,8.789,0.239,1.593
ID1060,1060,5,-1,536.843,147.604,0,22,22,5,1,-10921639,115.598,116,71,176,11213,28.100,8.796,0.241,1.596
ID1096,1096,5,-1,536.843,148.673,0,23,23,5,1,-10921639,111.392,110,56,175,10805,31.787,8.795,0.240,1.358
ID1132,1132,5,-1,537.378,147.604,0,24,24,5,1,-10921639,114.753,117,72,174,11131,27.915,8.786,0.240,1.592
ID1168,1168,5,-1,536.309,147.069,0,25,25,5,1,-10921639,112.691,113,58,174,10931,30.633,8.810,0.222,1.335
ID1204,1204,5,-1,536.309,147.069,0,26,26,5,1,-10921639,113.041,116,59,176,10965,31.258,8.819,0.220,1.306
ID1240,1240,5,-1,536.843,149.742,0,27,27,5,1,-10921639,106.443,106,54,175,10325,35.197,8.829,0.216,1.075
ID1276,1276,5,-1,536.309,150.277,0,28,28,5,1,-10921639,105.082,102,52,175,10193,36.096,8.806,0.224,1.066
ID1312,1312,5,-1,536.843,149.208,0,29,29,5,1,-10921639,112.237,113,60,171,10887,30.839,8.806,0.239,1.406
ID1348,1348,5,-1,535.774,148.673,0,30,30,5,1,-10921639,108.959,107,52,174,10569,33.085,8.772,0.239,1.270
ID1384,1384,5,-1,537.378,148.138,0,31,31,5,1,-10921639,115.588,116,69,175,11212,27.243,8.804,0.245,1.671
ID1420,1420,5,-1,537.378,148.673,0,32,32,5,1,-10921639,111.567,112,61,174,10822,30.635,8.804,0.237,1.396
ID1456,1456,5,-1,536.309,148.673,0,33,33,5,1,-10921639,109.258,110,54,172,10598,31.940,8.761,0.238,1.315
ID1492,1492,5,-1,536.309,147.604,0,34,34,5,1,-10921639,111.454,111,62,176,10811,30.093,8.776,0.238,1.422
ID1528,1528,5,-1,536.309,148.673,0,35,35,5,1,-10921639,108.701,109,53,171,10544,31.975,8.761,0.234,1.291
ID1564,1564,5,-1,536.309,149.742,0,36,36,5,1,-10921639,104.784,105,53,172,10164,34.731,8.798,0.224,1.103
ID1600,1600,5,-1,537.378,148.138,0,37,37,5,1,-10921639,114.794,115,70,174,11135,27.274,8.809,0.239,1.625
ID1636,1636,5,-1,537.913,148.673,0,38,38,5,1,-10921639,112.918,115,58,173,10953,29.919,8.846,0.222,1.370
ID1672,1672,5,-1,536.843,148.138,0,39,39,5,1,-10921639,114.835,114,74,173,11139,26.510,8.808,0.235,1.647
ID1708,1708,5,-1,536.309,149.208,0,40,40,5,1,-10921639,109.113,106,54,173,10584,31.656,8.759,0.234,1.308
ID1744,1744,5,-1,536.843,147.604,0,41,41,5,1,-10921639,113.814,113,72,172,11040,27.383,8.798,0.236,1.589
ID1780,1780,5,-1,536.309,147.604,0,42,42,5,1,-10921639,109.794,108,60,171,10650,29.852,8.771,0.233,1.388
ID1816,1816,5,-1,537.378,147.604,0,43,43,5,1,-10921639,113.443,113,73,169,11004,26.454,8.803,0.237,1.642
ID1852,1852,5,-1,536.843,148.673,0,44,44,5,1,-10921639,110.897,110,62,172,10757,28.806,8.792,0.232,1.451
ID1888,1888,5,-1,537.913,147.604,0,45,45,5,1,-10921639,115.433,114,66,172,11197,25.769,8.856,0.222,1.630
ID1924,1924,5,-1,537.378,148.138,0,46,46,5,1,-10921639,113.577,113,73,170,11017,25.737,8.825,0.233,1.666
ID1960,1960,5,-1,536.309,149.208,0,47,47,5,1,-10921639,106.835,106,52,167,10363,31.248,8.750,0.226,1.262
ID1996,1996,5,-1,536.843,148.138,0,48,48,5,1,-10921639,112.227,112,68,169,10886,27.255,8.791,0.234,1.563
ID2032,2032,5,-1,537.378,148.673,0,49,49,5,1,-10921639,109.990,108,62,167,10669,28.678,8.791,0.233,1.451
ID2068,2068,5,-1,536.843,147.604,0,50,50,5,1,-10921639,112.082,111,66,173,10872,26.698,8.789,0.229,1.566
ID2110,2110,5,-1,538.447,149.742,0,51,51,5,1,-10921639,108.103,110,57,169,10486,30.321,8.825,0.222,1.298
ID2143,2143,5,-1,537.913,149.208,0,52,52,5,1,-10921639,112.680,113,65,169,10930,26.393,8.826,0.233,1.616
ID2179,2179,5,-1,537.378,150.277,0,53,53,5,1,-10921639,106.835,106,58,167,10363,30.009,8.782,0.233,1.344
ID2218,2218,5,-1,537.913,149.208,0,54,54,5,1,-10921639,111.608,112,67,164,10826,25.643,8.812,0.231,1.635
ID2251,2251,5,-1,538.447,149.742,0,55,55,5,1,-10921639,109.763,110,61,169,10647,28.013,8.799,0.237,1.501
ID2290,2290,5,-1,538.447,149.208,0,56,56,5,1,-10921639,111.041,111,62,166,10771,26.780,8.799,0.233,1.566
ID2329,2329,5,-1,538.447,149.742,0,57,57,5,1,-10921639,107.381,107,58,167,10416,29.003,8.791,0.235,1.407
ID2362,2362,5,-1,539.517,149.208,0,58,58,5,1,-10921639,112.505,113,64,165,10913,25.520,8.844,0.225,1.618
ID2398,2398,5,-1,540.586,148.673,0,59,59,5,1,-10921639,111.041,113,62,165,10771,28.059,8.828,0.225,1.452
ID2434,2434,5,-1,539.517,147.604,0,60,60,5,1,-10921639,110.588,108,64,166,10727,28.034,8.816,0.238,1.516
ID2470,2470,5,-1,540.051,148.673,0,61,61,5,1,-10921639,105.495,99,56,168,10233,31.326,8.812,0.229,1.255
ID2506,2506,5,-1,541.121,148.138,0,62,62,5,1,-10921639,110.268,107,65,166,10696,27.154,8.799,0.237,1.557
ID2542,2542,5,-1,540.586,148.138,0,63,63,5,1,-10921639,108.804,106,65,169,10554,29.387,8.802,0.239,1.428
ID2575,2575,5,-1,541.121,146.534,0,64,64,5,1,-10921639,110.186,110,62,165,10688,27.621,8.805,0.240,1.543
ID2614,2614,5,-1,541.121,146.534,0,65,65,5,1,-10921639,107.206,105,59,168,10399,30.476,8.791,0.232,1.323
ID2650,2650,5,-1,541.655,144.930,0,66,66,5,1,-10921639,109.732,108,66,164,10644,25.965,8.756,0.221,1.531
ID2686,2686,5,-1,542.190,144.930,0,67,67,5,1,-10921639,109.021,108,63,164,10575,26.245,8.785,0.217,1.483
ID2722,2722,5,-1,542.725,144.396,0,68,68,5,1,-10921639,108.711,113,60,164,10545,28.323,8.858,0.197,1.263
ID2755,2755,5,-1,542.190,144.396,0,69,69,5,1,-10921639,110.052,109,64,166,10675,25.714,8.788,0.218,1.533
ID2794,2794,5,-1,541.121,144.396,0,70,70,5,1,-10921639,107.485,108,61,166,10426,27.325,8.770,0.215,1.392
ID2833,2833,5,-1,541.655,143.326,0,71,71,5,1,-10921639,107.144,106,62,164,10393,27.336,8.756,0.221,1.419
ID2882,2882,5,-1,542.190,142.792,0,72,72,5,1,-10921639,103.412,103,58,159,10031,30.413,8.761,0.213,1.192
ID2900,2900,5,-1,542.725,142.257,0,73,73,5,1,-10921639,104.959,106,57,160,10181,29.029,8.776,0.213,1.269
